;link;categoria;texto
236;http://g1.globo.com/espirito-santo/educacao/noticia/2017/01/com-nota-do-enem-2016-confira-pontos-de-corte-na-ufes-pelo-sisu.html;educacao;notas individuais enem disponibilizadas nesta quartafeira é possível saber candidato alcançou nota mínima entrar cursos universidade federal espírito santo sistema seleção unificada sisu ter acesso notas exame nacional ensino médio enem participante precisa digitar cpf senha site inep resultado pode ser conferido aplicativo oficial enem ufes divulgou oficialmente número vagas peso provas notas mínimas cada áerea ingresso cursos universidade adotou sisu única forma ingresso cursos graduação medicina entrar curso medicina candidatos vão precisar ter nota mínima pontos sendo necessários seguintes pontos cada área conhecimento redação ponto matemática pontos linguagens pontos ciências humanas pontos ciências naturais pontos engenharias engenharias ambiental civil computação produção vespertino elétrica mecânica ofertadas vitória nota mínima é sendo necessários seguintes pontos cada área conhecimento direito curso direito nota mínima é pontos sendo necessários seguintes pontos cada área conhecimento outros nota ponto sendo necessário ponto cada área conhecimento é mínima entrar seguintes cursos arquitetura urbanismo artes plásticas artes visuais ciências sociais cinema audiovisual comunicação jornalismo comunicação publicidade design educação física farmácia filosofia gemologia geografia história pedagogia psicologia química serviço social terapia ocupacional adesão sistema seleção unificada sisu é sistema informatizado gerenciado ministério educação mec instituições públicas ensino superior oferecem vagas candidatos participantes exame nacional ensino médio enem inscrição é gratuita única etapa é feita internet ufes aderiu integralmente sisu abril deste ano votação realizada membros conselho ensino pesquisa extensão ufes cepe decisão acaba segunda etapa vestibular ufes composta questões discursivas redação então realizada todos cursos universidade anteriormente ufes adotava sisu processo seletivo realizado meio ano vagas cursos campi alegre mateus adesão integral sistema haverá apenas processo seletivo todos cursos início ano possibilitará ingresso primeiro segundo semestre inicialmente serem destinados público específico vagas ofertadas sisu cursos licenciatura educação campo ministrados campi vitória mateus curso música realizará prova habilidade complementar curso licenciatura intercultural indígena cujas aulas realizadas base oceanográfica universidade localizada município aracruz excluídos sisu cursos oferecidos modalidade educação distância
237;http://g1.globo.com/sao-paulo/noticia/usp-vai-fechar-creche-e-transferir-criancas-de-unidade-na-cidade-universitaria.ghtml;educacao;universidade paulo usp quer fechar creches disponíveis filhos alunos funcionários cidade universitária zona oeste capital paulista otimizar espaços justificou reitoria vai transferir cerca crianças atendidas creche oeste agrupálas unidade central fica campus superintendência assistência social usp emitiu comunicado sobre decisão última segundafeira avisando processo mudança mobiliário equipamentos começaria dia seguinte estenderia fim semana informe ainda fazia pedido quiser puder auxiliar nessa operação contato direção ocorreu entanto justamente contrário apesar curto prazo suficiente pais funcionários universidade ocupassem espaço protesto contra transferência barreira humana impediram entrada equipe realizaria serviço caminhões mudança deixar local vazios nesta terçafeira ocupando garantir creche aberta é período férias dia volta trabalhos vai seguir funcionando atendendo precisa normalmente ocupação noite dormimos lá vamos continuar fazendo hoje deve chegar gente afirmou magno carvalho diretor sindicato trabalhadores usp sintusp creche oeste aberta anos segundo sindicalista recebe novas crianças menos dois desde reitoria suspendeu matrículas falta funcionários agora aproveitam universidade esvaziada janeiro mês férias fazer discutir funcionários pais crianças acrescentou deputado estadual carlos giannazi psol visitou creche ocupada nesta terça lá gravou vídeo divulgado página facebook acordo transferência alunos é crime vamos acionar ministério público comissão educação tribunal contas contra medida antieducacional antipedagógica prometeu votação realizada novembro conselho universitário responde tomada decisões usp determinou preenchimento todas vagas ociosas creches ligadas instituição unidade oeste cerca conforme dados sintusp transferência proposta reitoria diminuiria vacância cumprindo exigência oferta
238;http://g1.globo.com/educacao/noticia/cai-numero-de-alunos-com-nota-mil-na-redacao-do-enem-e-sobe-total-de-zero.ghtml;educacao;diminuiu número alunos conseguiram tirar nota máxima redação exame nacional ensino médio enem aumentou quantidade daqueles tiraram zero último ano acesso notas enem liberado nesta quartafeira participantes exame conseguiram alcançar nota mil redação segundo ministério educação mec número é menor registrado ano anterior candidatos conseguiram nota máxima redação notas mil embora mec adotado critérios diferentes divulgação dados apontam aumento total alunos ficaram nota zero mil participantes ficaram nesta situação nesta edição ficaram nota zero causa seis motivos abaixo além disto nesta edição ainda mil pessoas ficaram nota zero causa comparecimento segundo dia provas deixar redação branco principal motivo anulação candidatos fuga tema quase mil alunos textos desconsiderados banca examinadora ferir direitos humanos impeditivo previsto edital média total participantes enem caiu ciências natureza ciências humanas subiu linguagens matemática linguagens códigos nota média total pontos enem média pontos nota pontos ciências humanas edição nota pontos agora ficou pontos tema cobrado última edição enem caminhos combater intolerância religiosa brasil dia prova novembro g ouviu professoras redação rio janeiro paulo campinas sp listaram dicas estratégias perder pontos prova redação focar caminhos combate intolerância fazer proselitismo manter neutro ficar superfície tema além disso colunista g andrea ramal produziu redação modelo sobre tema redes sociais internautas dividiram elogios assunto apontamento polêmica pode criar adeptos diferentes credos aplicação enem adiado feito dias dezembro tema redação caminhos combater racismo brasil edição enem aplicada pessoas privadas liberdade tema prova redação alternativas diminuição desperdício alimentos brasil
239;http://g1.globo.com/educacao/noticia/sisu-prouni-fies-veja-data-de-inscricoes-do-1-semestre-de-2017.ghtml;educacao;ministério educação divulgou nesta quartafeira datas programas acesso ensino superior público bolsas estudo financiamento ensino superior particular primeiro semestre todos programas usam nota edição exame nacional ensino médio enem selecionar estudantes
240;http://g1.globo.com/educacao/noticia/enem-2016-notas-ja-podem-ser-consultadas.ghtml;educacao;notas resultados individuais exame nacional ensino médio enem divulgadas nesta quartafeira ter acesso participante precisa digitar cpf senha site httpeneminepgovbrparticipante resultado pode ser conferido aplicativo oficial enem volta h presidente inep maria inês fini admitiu problema consulta disposição embora site sofrendo inúmeros ataques pessoas torcem contra educação brasileira disse maria inês fini presidente inep deu detalhes ocorreram responsáveis atos contra página enem reagindo ataques tentando recuperar colocar novamente ar afirmou maria inês segundo site is it down right now acompanha estabilidade serviços conectados página eneminpegovbr chegou ficar ar todo mundo problema acesso começou volta h volta h instabilidades ainda persistiam candidatos podem conferir notas cada quatro provas ciências humanas ciências natureza linguagens matemática redação fazer consulta participante deve fazer login site enem dados pessoais senha perdeu código pode resgatálo botão esqueci senha disponível site httpeneminepgovbrparticipante notas enem podem ser usadas disputar vagas ensino superior público sistema seleção unificado sisu ainda bolsas financiamentos universidades privadas datas inscrições edições primeiro semestre programas sisu prouni fies divulgadas nesta quarta veja abaixo programa universidade todos prouni oferece bolsas estudo rede privada leva contaa partir desempenho enem situação socioeconômica candidato nota enem é possível participar fundo financiamento estudantil fies sisu estudantes fizeram qualquer três edições enem realizadas poderão concorrer mil vagas candidatos anos podem ainda usar enem receber certificação ensino médio considerada média total participantes queda nota ciências humanas ciências natureza critério subiu resultado geral linguagens matemática redação diminuiu total alunos conseguiram nota mil é máxima possível inep ainda apontou aumento significativo parcela participantes tiraram nota zero nesta quarta aberta consulta pública vai reunir sugestões mudanças enem contribuições podem ser enviadas formulário disponível link httpwwwinepgovbr consulta pública aberta fevereiro
241;http://g1.globo.com/educacao/noticia/candidatos-brincam-com-divulgacao-da-nota-do-enem-2016-nas-redes-sociais.ghtml;educacao;notas enem podem ser usadas disputar vagas ensino superior público sistema seleção unificado sisu bolsas ensino superior privado programa universidade todos prouni participar fundo financiamento estudantil fies candidatos anos podem ainda usar enem receber certificação ensino médio
242;http://g1.globo.com/educacao/noticia/8-em-cada-10-municipios-tem-baixa-aprendizagem-em-matematica-diz-ong.ghtml;educacao;oito cada dez municípios brasileiros têm menos quarto alunos ano ensino fundamental aprendendo adequado série matemática segundo levantamento movimento todos educação número nove cada dez cidades agora caiu oito cada dez dez anos desde início série histórica é zero parcela municípios alunos ano aprendendo suficiente disciplina é segunda vez todos educação faz recorte sobre aprendizado alunos partir municípios dados fazem parte monitoramento meta todo aluno aprendizado adequado ano realizado base proficiência avaliações prova brasil saeb movimento considera aprendizado adequado aluno atinge supera seguintes pontuações respectivamente língua portuguesa matemática ano ensino fundamental ano ensino fundamental ano ensino médio língua portuguesa avanço índice aprendizado alunos ano desde dez anos grande migração municípios classificados menos aprendizado ideal porém ainda poucos atingem indicadores acima crianças ano resultado satisfatório caiu número municípios menos estudantes aprendizado adequado aumentou faixa ano avançou língua portuguesa levantamento mostra número municípios brasileiros menos estudantes aprendizagem adequada disciplina despencou pontos percentuais última década agora ricardo falzetta gerente conteúdo todos educação brasil precisa aprender primeira etapa educação básica onde notase avanços exemplo melhorar transição professor polivalente leciona todas disciplinas modelo sete professores diferentes cada disciplina melhoramos acesso basta desafios qualidade cada etapa educação exige olhar específico
243;http://g1.globo.com/ceara/noticia/2017/01/uece-atende-ordem-judicial-e-garante-matriculas-apos-erro-em-edital.html;educacao;universidade estadual ceará uece realizará novo processo inscrições alunos aprovados vestibular conseguiram realizar matrículas dentro período devido erro edital anterior agora matrículas podem ser efetuadas dias fevereiro veja edital medida atende ordem judicial determinou abertura novo processo matrículas inscrições alunos deixaram realizar matrícula porque contrariando dizia edital vestibular informações sobre data local matrícula publicadas endereço eletrônico universidade conforme novo edital processo seletivo matrículas podem ser realizadas auditório uece campus itaperi fortaleza campi interior estado conforme classificação cursos documentos fazer matrícula é preciso apresentar carteira identidade certidão conclusão ensino médio certidão nascimento histórico escolar título eleitor cpf comprovante residência foto x uece aceita declarações histórico escolar comprovação conclusão ensino médio edital estabelece candidatos compareceram dia estabelecido perderão vaga
244;http://g1.globo.com/sp/campinas-regiao/noticia/2017/01/para-cursinhos-2-fase-da-unicamp-une-conteudo-tradicional-e-atualidade.html;educacao;nesta terçafeira candidatos participaram último dia provas segunda fase vestibular unicamp disputam vagas distribuídas cursos graduação cursinhos ano vestibular uniu atualidade conteúdos tradicionais ensino médio prova moderna abandona conteúdos tradicionais cobrava bom nível conhecimento afirma saray azenha diretora pedagógica oficina estudante diretor anglo paulo moraes concorda prova atual descuidar conteúdo clássico prova atual prova vai valorizar realmente bom aluno aluno antenado pegadinhas saber matéria saber conceito destaca professor bruno valle objetivo considera prova uniu tradição atualidade mescla assuntos clássicos contexto atual conceitos adequados ensino médio explica coordenador geral etapa marcelo dias carvalho disse conteúdos disciplinas bem distribuídos unicamp conseguiu distribuir bem conteúdos disciplinas acertou bem matemática destoou pouco prova antiga história tendeu atualidade leitura jornal aspecto conceitual disciplina pontua dificuldade diretora oficina estudante provas ano equilibradas dificuldade média vestibular manteve equilibrado cobrou conteúdos aluno preparado segurança responder questões veio pegadinhas retomou conteúdos cobrados provas anteriores história intermediária afirma saray diretor anglo prova áreas geografia português matemática simples ano fácil simples questões diretas ano fazendo questões trabalhando conceitos história aconteceu biologia média difícil explica moraes professor objetivo nível provas ano médio alto médio alto alto terceiro dia dificuldade pouco acima dia fácil pontua valle coordenador etapa destaca cada dia prova grau dificuldade domingo prova muita dificuldade segunda elevação prova história temas específicos interrelações terça prova contextualizada conclui dia prova domingo estudantes fizeram redações partir carta argumentativa leitor órgão imprensa sobre imigração brasil sobre artigo campanha publicitária arrecadar fundos biblioteca primeiro caso aluno desafiado escrever carta discutir relação estabelecida autora sobre presença estrangeiros brasil haitianos segunda proposta estudante voluntário biblioteca barca livros devia fazer texto site instituição destacando importância doações projeto mantido veja aqui íntegra provas dia prova segundo dia problema refugiados políticas controle imigração meio muros governo britânico afirma vai construir calais frança temas abordados avaliação estudantes entrevistados g provas história geografia dificuldade média matemática difícil veja aqui íntegra provas dia prova último dia rompimento barragem fundão mariana mg destruiu distrito bento rodrigues deixou mortos novembro voltou ser tema primeira fase assunto havia sido abordado instituição candidatos responderam questões biologia química física nesta terçafeira veja aqui íntegra provas avaliação candidatos fizeram prova campus swift universidade paulista unip nesta terça é último dia vestibular manteve grau dificuldade elevado dois primeiros abstenção comissão permanente vestibulares unicamp comvest registrou abstenção último dia encerrou segunda fase abaixo registrados ano passado menor abstenção registrada campinas contra ano anterior paulo fechou contra ano passado índice menor últimos seis anos segunda fase comvest vai divulgar respostas esperadas provas internet partir desta quartafeira dezoito cidades receberam aplicação provas segunda fase bauru brasília campinas guarulhos jundiaí limeira mogi guaçu piracicaba presidente prudente registro ribeirão preto santo andré santos carlos josé rio preto josé campos paulo sorocaba chamada primeira lista aprovados divulgada dia fevereiro convocados deverão efetivar matrícula dia fevereiro exclusivamente página eletrônica comissão permanente vestibulares unicamp comvest
245;http://g1.globo.com/bahia/noticia/2017/01/uefs-divulga-resultado-de-vestibular-na-ba.html;educacao;relação aprovados publicada portal wwwuefsbr afixada murais localizados hall prédio reitoria campus universitário acesse aqui segundo informações universidade matrícula janeiro fevereiro dias prédeterminados curso provas processo seletivo universidade estadual feira santana abstenção dois dias provas realizadas dias dezembro clima locais prova tranquilidade primeiro dia aplicadas provas língua portuguesa literatura brasileira língua estrangeira inglês francês espanhol história geografia redação ocorreu segundo dia candidatos responderam questões matemática física química biologia apesar ocupação campus universidade provas aplicadas escolas públicas cidade todo candidatos inscritos disputam vagas distribuídas cursos graduação segundo uefs parte políticas ações afirmativas acesso isenções oferecidas meio processo seletivo específico estudantes escolas públicas assim garantido apoio candidatos indígenas quilombolas meio isenção taxa inscrição alojamento próximo local realização provas
246;http://g1.globo.com/educacao/noticia/consulta-publica-sobre-mudancas-do-enem-sera-lancada-nesta-quarta-diz-inep.ghtml;educacao;ministério educação vai abrir nesta quartafeira consulta pública implementar mudanças edição exame nacional ensino médio enem segundo inep regras divulgadas edição desta quarta diário oficial união mec estuda maneiras economizar realização exame decisões tomadas eliminar funções certificação conclusão ensino médio partir deste ano pessoas maiores anos terminaram ensino médio idade regular deverão fazer exame nacional certificação competências jovens adultos encceja discussão reduzir dia aplicação provas hoje é feita dois exclusão redação ministro educação mendonça filho prometeu quartafeira acesso candidatos notas enem inicialmente previstas serem divulgadas somente quinta procurado g inep afirmou trabalha conseguir antecipar notas ainda sabe haverá tempo hábil antecipar dia consulta causa necessidade carregamento dados provas milhões candidatos sistema online
247;http://g1.globo.com/educacao/noticia/fies-abre-nesta-segunda-prazo-para-aditamento-de-contratos-vigentes.ghtml;educacao;fundo nacional desenvolvimento educação fnde abriu nesta segundafeira prazo estudantes contratos vigentes fundo financiamento estudantil fies renovem contratos segundo semestre sisfies pode ser acessado endereço httpsisfiesalunomecgovbr semana passada flávio carlos pereira coordenadorgeral suporte operacional fies fnde afirmou meio comunicado prazo aditamento contratos parte estudantes vai dia abril cada contrato financiamento deve ser renovado aditado cada novo semestre primeiro sistema sisfies é aberto instituições insiram dados sobre contratos estudantes sistema dá acesso estudantes verificam validam informações então procedimento renovação contratual finalizado semana passada sistema aberto instituições ensino façam etapa inicial renovação aditamento contratos agora sisfies aberto estudantes veja abaixo fazer cada caso aditamento referente primeiro semestre prazo prorrogado duas vezes causa problemas financeiros técnicos segundo balanço final fundo nacional desenvolvimento educação fnde após fim prazo final cerca mil contratos total ficaram renovação sextafeira ministro educação mendonça filho afirmou governo federal deve abrir menos número vagas novas fies visita instituto nacional matemática pura aplicada impa rio janeiro afirmou total ano passado chegou mil contratos financiamento cursos graduação universidades faculdades particulares assegurados finaciamentos primeiro semestre afirmou descartou possibilidade descontinuidade abertura vagas é primeira vez governo federal deu indicativo quantas vagas poderão ser abertas programa atualmente financia cursos graduação cerca milhão estudantes pegamos ano passado mil contratos sequer havia garantia elevamos oferta mil contratos neste ano minimo repetição ano passado quero crescer posso afirmar quanto
248;http://g1.globo.com/ro/vilhena-e-cone-sul/noticia/2017/01/detenta-se-emociona-ao-ganhar-bolsa-de-psicologia-em-faculdade-de-ro.html;educacao;detenta anos conseguiu bolsa integral cursar psicologia faculdade privada vilhena ro quilômetros porto velho presa desde maio tráfico drogas mulher decidiu mudar vida rever própria história crime meses estudos busca realização sonho antigo ser psicóloga é recomeço vou abraçar chance disse emocionada descobrir aprovada curso superior preferindo identificar mulher relatou antes ser presa chegou prestar vez vestibular psicologia universidade federal chamada cuidando sozinha três filhos pequenos pai sofre sequelas acidente vascular cerebral avc acabou envolvendo homem eventualmente preso semanas visitálo presídio agentes penitenciários encontraram drogas escondidas roupas desde então mulher presa respondendo crime regime fechado presídio conta tempo pensar sobre escolhas erradas feitas durante vida após receber atendimento psicológico decidiu dar volta cima durante reuniões pensei capaz posso perdi lá posso conseguir novo relembra início estudos oportunidade mudar surgiu através educação princípio detenta começou estudar exame nacional ensino médio enem porém final dezembro direção presídio comunicou faculdade cidade oferecendo bolsa integral caso alguma presidiária atingisse nota mínima necessária assim além participar aulas ministradas professores rede municipal atuam instituição detenta preparou lendo livros didáticos dentro cela família ficou sabendo sobre objetivo fato duas tias serem professoras disseram iriam apoiar mandaram algumas apostilas torcida pra mim lá vai conseguir diziam respondi iria colocar deus primeiramente frente pensar agir contou prova aplicada nesta semana presidiária escolheu primeira opção curso psicologia curso serviço social segunda opção notícia havia passado vestibular entregue pessoalmente representante faculdade surpresa detenta conteve emoção chorou bem sobretudo redação curso vai fazer dura cinco anos conseguido bolsa pagar mês r ter acesso formação esperamos faça carreira sucesso declarou representante faculdade priscila castilho pessoas contribuíram aprendizado detenta professora francisca luciana oliveira agora diz ter orgulho aluna é bem dedicada faz tanto é pouco tempo conosco sala aula é mérito gente fica gratificada vamos torcer continue nessa linha pensamento porque ocorre mudança através educação disse aulas segundo direção presídio judiciário analisando possibilidade detenta responder processo regime semiaberto caso consiga possivelmente receberá escolta policial frequentar faculdade ainda vai ser ajustado daremos maior força necessário explicou diretor geral alexandro pereira silva
249;http://g1.globo.com/rio-de-janeiro/noticia/universidade-estadual-da-zona-oeste-pode-ficar-sem-aulas-por-falta-de-orcamento.ghtml;educacao;universidade estadual zona oeste vem sofrendo efeitos grave crise econômica estado assim uerj corre risco começar semestre letivo falta orçamento bom dia rio reitor alex silva afirmou orçamento previsto r mil paga despesas licitações segurança limpeza faculdade ainda parada ano letivo situação financeira pode atrasar ainda setembro ano passado alunos mobilizaram limpar universidade previsão orçamentária ano é mil reais dinheiro pagar limpeza segurança ano letivo pode começar afirmou placa é atualizada diariamente professores lembram situação pagamentos dias trabalhando menos dois salários mínimos governo estado salário servidor é moeda troca jogo perigoso pacotes governo diz sinalização professores sentem completamente desesperados conseguir cumprir missão é ensino pesquisa extensão gente consegue cumprir gostaria salários semana passada começou cair parcelado salário novembro previsão salário dezembro menor conta luanda moraes professora esperar liberação orçamento aprovado hoje começa período orçamento fazer manutenção licitação limpeza bem segurança afirmou reitor
250;http://g1.globo.com/educacao/noticia/maioria-dos-municipios-nao-paga-o-piso-salarial-aos-professores-diz-mec.ghtml;educacao;levantamento feito ministério educação mostra maior parte municípios brasileiros paga piso salarial professores rede municipal municípios todos estados incluindo distrito federal enviaram dados declararam pagam salário professores menos valor piso nacional representa total municípios brasileiros acordo mec dados entregues gestores municipais vontade própria baseados declaração cada governo municipal levantamento feito setembro novembro quintafeira ministro educação mendonça filho anunciou reajuste piso salarial professor partir janeiro aumento saláriobase passa atuais r r novo piso publicado diário oficial união desta sextafeira segundo confederação nacional municípios cnm impacto reajuste anunciado ano r bilhões cofres municipais entidade ressalta atualmente prefeitos comprometem média recursos fundo manutenção desenvolvimento educação básica valorização profissionais educação fundeb apenas salários professores valor deve ser pago docentes formação nível médio atuação escolas públicas horas trabalho semanais segundo pasta reajuste ficou acima inflação medida fechou ano aumento significou ganho salarial acima inflação reajuste deste ano menor desde maior regra atual correção piso reflete variação ocorrida valor anual mínimo aluno definido nacionalmente fundo manutenção desenvolvimento educação básica valorização profissionais educação fundeb acordo presidente confederação nacional trabalhadores educação cnte roberto franklin leão estados cumprem piso nacional categoria estabelecido lei contribuir cumprimento piso governo federal repassa fundeb estados municípios ministro educação informou partir deste ano pagamento feito mensalmente antes governo abril ano seguinte fazer repasse nota mec informou missão é coordenar política nacional educação possui prerrogativa fiscalizar cumprimento leis contratos estaduais municipais especificamente sobre lei piso papel é próprio ministério público estadual poder legislativo local tribunais contas estaduais penalidade específica cumprimento lei piso entanto pode haver diligências órgãos controle resultando termo ajuste conduta tac diz texto
251;http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/ufscar-cria-material-para-mulheres-e-homossexuais-vitimas-de-violencia.html;educacao;secretaria geral ações afirmativas diversidade equidade saade universidade federal carlos ufscar desenvolveu material informativo ajudar mulheres homossexuais vítimas violência é mapa acolhimento vítimas violência desenvolvido através diálogo visitas instituições tanto internas ufscar quanto externas canais apoio contou natália rejane salim coordenadora gênero saade material reúne outros dados instituições cuidam pessoas vítimas violência diferentes tipos atendimento oferecidos link acessar mapa fluxograma informações sobre vítimas violência sexual carlos disse salim acesso mapa disponível blog secretaria interessados poder obter informações telefone
252;http://g1.globo.com/sp/campinas-regiao/noticia/2017/01/sem-concluir-curso-apos-7-anos-jubilado-tenta-reingresso-na-unicamp.html;educacao;portões entrada candidatos começam neste domingo maratona fase vestibular unicamp abertos pontualmente h maior local provas campinas sp candidatos alguns veteranos david chazanas após cursar anos ciência computação conseguir concluir curso jubilado perdeu vaga agora tenta reingresso pegar diploma fiz sete anos unicamp jubilado porque cansaram ver cara lá todo dia determinaram deveria prestar vestibular novamente realizar duas matérias faltam pegar diploma disse veterano anos idade apesar desapontado jubilamento conta tempo levou universidade conseguir concluir curso agora esperançoso vou entrar novo dessa vez sair vitorioso afirmou veteranos único veterano campus unip swift manhã deste domingo agente saúde daniele anos é formada audiovisual ufscar decidiu fazer mudança radical ano prestando engenharia ambiental anos prestei susto primeira fase acabei passando ansiosa porque esperava passardas outras vezes todas prestado unicamp nunca consegui passar contou jovens jovem aline lima anos é formada propaganda marketing agora busca vaga artes visuais acho entramos novos faculdade saber fazer verdade então descobrir queria fazer meio curso afirma adiantada acabou terminando curso propaganda marketing resolvi terminar prestar queria disse apesar ser veterana vestibulares candidata disse estar nervosa antes iniciar primeiro dia maratona segunda fase acho meio desgastante três dias provas ainda habilidades explica candidata segunda fase estadual campinas três dias provas domingo segunda terça candidatos artes visuais arquitetura urbanismo artes cênicas dança fazem terceira etapa testes provas ocorrem dias janeiro calor alguns candidatos viajaram campinas fazer prova chegaram antes h unip caso nicole anos veio paulo pai fazer vestibular chegamos h porque medo perder prova diz outros candidatos precisaram enfrentar sol quente abertura portões meiodia muitos estudantes usaram guardachuva proteger raios solares calor fritando aqui desde h relatou david segunda fase unicamp aplica neste domingo primeiro dia provas segunda fase vestibular convocados candidatos disputa vagas cursos graduação exames desta etapa seguem segundafeira terminam terçafeira provas realizadas cidades estado paulo distrito federal df primeiro dia domingo vestibulandos encaram provas redação língua portuguesa literaturas língua portuguesa
253;http://g1.globo.com/educacao/noticia/ninguem-sabe-ainda-como-formar-professores-inovadores-diz-educadora-que-trabalhou-na-apple-e-com-obama.ghtml;educacao;coisas achamos tecnologia pode fazer é ajudar professores melhorarem aluno especialmente aluno local professor bem treinado segunda coisa é oferece plataforma publicar conseguir feedback alunos podem fazer filme compor música fazer trabalho site kahn academy exemplo traz milhares problemas matemática estudantes podem praticar então melhores salas aula vejo onde tecnologia é distração salas onde professores cuidadosamente elaboraram desafio algum tipo experiência aprendizado profundo alunos fiquem engajados focados acontecendo ali coisas interessantes cieb fazendo brasil é criação desse centro inovação outros métodos conectar pessoas jogar luz sobre lugares aprendizado acontecendo outras pessoas possam tentar salas aula devo dizer investimento educação pública é coisas importantes qualquer governo pode fazer colocar país caminho sucesso futuro desenvolvimento econômico ser centro inovação é coisa importante país pode fazer cidadãos cator apple foco inovação empresa conhecida design limpo resolução problemas encontrar novas maneiras pessoas fazerem coisas foco passou ser alavancar tecnologia pesquisa criar melhor ambiente aprendizado possível alunos educação pública é avessa riscos inovação porque é preciso garantir fazendo é certo crianças além disso pessoas têm visão particular é educação pública porque todas escola experiências diferentes coisas importantes fizemos período participei governo termos publicado plano nacional educação tecnologia documento feito muita participação popular grupos focais professores empresas criou arcabouço pensarmos sobre tecnologia pode apoiar aprendizado hoje
254;http://g1.globo.com/rs/rio-grande-do-sul/noticia/2017/01/faculdade-do-rs-suspende-matricula-de-alunos-que-fizeram-criticas-na-web.html;educacao;faculdade particular santa maria região central rio grande sul suspendeu matrículas alunos criticaram instituição rede social internet direção diz nove acadêmicos passarão procedimento administrativo terem postado mensagens ofensivas estudante diz cerca pessoas nesta situação algumas temem perder bolsas financiamentos governo federal postagens feita carlita santos borba aluna sétimo semestre psicologia faculdade integrada santa maria fisma rs diz ter escrito texto após professor ser demitido alunos avisados professor deu aula dia outra semana provas marcadas trocaram avisar achei desrespeito fiz desabafo justifica comentário postagem faculdade carlita relatou troca professor disse problema é recorrente triste situação pois cursando psicologia instituição acadêmicos ouvidos necessidades ignoradas diz trecho texto conta desabafo recebeu email aviso matrícula suspensa explicação motivo filha carlita advogada lilian borba diz ter pedido explicações faculdade resposta comportando criança anos sabe ouvir críticas disse carlita lilian contam alunos curtiram compartilharam mensagem mesma situação muitos têm financiamento estudantil é caso estudante teme perder benefício sintome coagida porque é sonho vida sendo ameaçado diz discente pediu ser identificada direção fisma confirmou ter aberto procedimento administrativo contra nove alunos causa outras mensagens ofensivas palavras grosseiras processo apagadas redes sociais diretor instituição ailo saccol explicou ainda caso sendo avaliado comissão professores alunos integrantes comunidade analisará parecer jurídico instituição ouvirá todos estudantes denegrindo imagem instituição professores diretores formando então denegrindo próprio diploma disse saccol diretor acrescentou investigação deve ser concluída dias alunos punidos poderão fazer rematrícula dia fevereiro fisma declarou fazendo recadastramento todos alunos têm financiamento financiamento estudantil fies bolsas programa universidade todos prouni programa estímulo reestruturação fortalecimento instituições ensino superior proies pedido ministério educação solicitação documentos alunos relação mensagens postadas redes sociais
255;http://g1.globo.com/educacao/blog/andrea-ramal/;educacao;mercado profissional vem mudando reforma trabalhista aprovada julho muitos aspectos registra acontecendo modo informal questões ideológicas parte dúvida existem é objetivo deste artigo discutilas é fato novas competências escolas famílias universidades deveriam desenvolver estudantes vistas bom desempenho mundo trabalho próximos anos veja abaixo sete competências tornando cada vez essenciais atuais futuros profissionais habilidade negociação acordos prestadores serviços contratantes poderão sobrepor própria legislação trabalhista vai requerer habilidade chegar consensos meio diálogo traquejo relacionamento interpessoal prática resolver conflitos buscando soluções duas partes sintam confortáveis envolve aspectos senso oportunidade persuasão ética foco resultados entregar é confiado prazo qualidade menor gasto recursos maior produtividade implica outros aspectos manter concentração perder tempo atividades distanciam principais metas autonomia autodisciplina processos trabalho home office teletrabalho regulamentado reforma trabalhista é tendência apreciada tanto empresas colaboradores aliar economia recursos qualidade vida trabalho funcionar bem requer organização capacidade gestão tempo planejamento trabalho partir processos bastante autocontrole capacidade comercial marketing pessoal profissionais prestam serviços têm passado trabalhar projetos empresa irão sobressair souberem divulgar bem talentos montar carteira clientes fiéis flexibilidade resiliência mercado trabalho tornou volátil é comum longo tempo profissional acabe assumindo novas atribuições diferentes daquelas quais inicialmente contratado estar aberto possibilidade assim administrar próprias emoções lidar situações adversas mudanças fortes diferenciais disposição trabalhar grupo respeitar diferenças empresas costumam montar equipes multidisciplinares podem variar acordo cada projeto requer capacidade ouvir diversos pontos vista exercer diferentes posições grupos ora podemos ser líder ora coadjuvantes colaboradores conviver bem diferenças cultura raça crença posição política é essencial ter atitude inclusiva é ainda melhor capacidade aprender continuamente reinventar mundo marcado inovações tecnológicas rapidez mudanças conhecimentos tornam obsoletos insuficientes pouco tempo algumas profissões deixaram existir outras tornaram completamente diferentes últimos anos professor lado frequentar cursos formais profissionais deverão ter habilidade aprender tempo todo mantendose atualizados meio processos educação continuada
256;http://g1.globo.com/educacao/noticia/fuvest-2017-veja-a-prova-do-terceiro-dia-da-segunda-fase.ghtml;educacao;fuvest divulgou fim tarde desta terçafeira caderno provas terceiro último dia segunda fase vestibular arquivo pdf segunda fase começou domingo terminou nesta terça mil candidatos disputam vagas universidade paulo usp santa casa paulo último dia abstenção chegou prova desta segunda terminou h quatro horas duração dessa vez prova conhecimentos específicos questões diferentes segundo carreira cada estudante escolheu momento inscrição cada candidato resolver questões seis cada matéria prova duas matérias quatro cada matéria prova três matérias diferentes matérias matemática química física biologia história geografia
