link;categ
http://g1.globo.com/economia/blog/samy-dana/post/samy-dana-responde-devo-manter-dinheiro-investido-no-brasil-ou-adquirir-uma-hipoteca-no-exterior.html;economia
http://g1.globo.com/economia/noticia/inflacao-do-aluguel-avanca.ghtml;economia
http://g1.globo.com/economia/noticia/mais-afetados-pela-crise-jovens-deixam-aluguel-e-voltam-a-morar-com-os-pais.ghtml;economia
http://g1.globo.com/economia/noticia/homem-mais-rico-da-china-adverte-trump-contra-protecionismo.ghtml;economia
http://g1.globo.com/economia/noticia/apos-protestos-pedagio-e-eliminado-em-estrada-construida-pela-odebrecht-no-peru.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/espanhois-e-italianos-construirao-mega-usina-solar-em-dubai.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/petrobras-oferece-reajuste-salarial-de-857-em-troca-apoio-a-reducao-de-jornada.ghtml;economia
http://g1.globo.com/economia/noticia/sinais-de-crescimento-estavel-levaram-fed-a-subir-juros-nos-eua-diz-livro-bege.ghtml;economia
http://g1.globo.com/economia/noticia/andrade-e-utc-vao-pagar-r-195-milhoes-ao-cade-por-participacao-em-cartel.ghtml;economia
http://g1.globo.com/economia/mercados/noticia/dolar-fecha-em-alta-com-cenario-externo-18-01-2017.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/amazon-causa-polemica-na-india-ao-vender-chinelos-de-gandhi.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/ministerio-publico-do-peru-manda-congelar-contas-da-camargo-correa-no-pais.ghtml;economia
http://g1.globo.com/economia/noticia/mais-de-us-4-bilhoes-entram-no-brasil-no-comeco-de-2017.ghtml;economia
http://g1.globo.com/economia/noticia/precos-ao-consumidor-dos-eua-avancam-com-alta-da-gasolina-e-dos-alugueis.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/shoppings-perdem-93-milhoes-de-visitantes-em-dezembro-diz-pesquisa.ghtml;economia
http://g1.globo.com/mundo/noticia/8-questoes-chave-para-entender-o-plano-do-reino-unido-para-o-brexit-a-saida-da-uniao-europeia.ghtml;economia
http://g1.globo.com/politica/noticia/governo-anuncia-r-82-bilhoes-em-financiamentos-para-pequenas-e-microempresas.ghtml;economia
http://g1.globo.com/economia/noticia/globalizacao-e-benefica-para-todo-mundo-avalia-ministro-da-fazenda.ghtml;economia
http://g1.globo.com/economia/noticia/confianca-do-empresario-volta-a-subir-no-comeco-de-2017.ghtml;economia
http://g1.globo.com/economia/noticia/anac-reajusta-tarifas-de-embarque-de-voos-domesticos-e-internacionais.ghtml;economia
http://g1.globo.com/economia/noticia/intencao-de-consumo-das-familias-cai-17-em-um-ano-diz-cnc.ghtml;economia
http://g1.globo.com/economia/noticia/empresas-americanas-alertam-para-guerra-comercial-com-china.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/hsbc-mudara-equipe-do-reino-unido-para-paris-apos-brexit.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/petrobras-abre-programa-interno-para-readequar-forca-de-trabalho.ghtml;economia
http://g1.globo.com/economia/blog/samy-dana/post/economize-com-compra-do-material-escolar-dos-seus-filhos.html;economia
http://g1.globo.com/economia/noticia/inflacao-em-sp-varia-069-na-2-semana-de-janeiro.ghtml;economia
http://g1.globo.com/economia/noticia/correios-diz-que-seu-servico-de-celular-comecara-por-sp-bh-e-df.ghtml;economia
http://g1.globo.com/economia/negocios/noticia/fitch-rebaixa-notas-da-construtora-odebrecht-para-cc-classificada-como-risco-muito-alto.ghtml;economia
http://g1.globo.com/educacao/noticia/sisu-e-aberto-para-consulta-de-vagas-inscricoes-comecam-no-dia-24.ghtml;educacao
http://g1.globo.com/educacao/enem/2016/noticia/apos-32-horas-83-dos-candidatos-do-enem-2016-acessaram-as-notas.ghtml;educacao
http://g1.globo.com/pb/paraiba/noticia/2017/01/mppb-investiga-prefeitura-no-sertao-por-cobranca-de-material-escolar.html;educacao
http://g1.globo.com/al/alagoas/noticia/2017/01/uneal-tem-mais-de-mil-vagas-para-alunos-novos-por-meio-do-sisu.html;educacao
http://g1.globo.com/distrito-federal/noticia/preco-de-material-escolar-basico-subiu-ate-510-no-df-em-tres-anos.ghtml;educacao
http://g1.globo.com/educacao/noticia/consulta-sobre-mudancas-no-enem-teve-110-mil-respostas-em-dois-dias.ghtml;educacao
http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/veterano-da-ufscar-cria-site-para-ajudar-estudantes-em-busca-de-vaga.html;educacao
http://g1.globo.com/espirito-santo/educacao/noticia/2017/01/nota-mil-na-redacao-do-enem-aluno-do-es-tem-facilidade-e-com-numeros.html;educacao
http://g1.globo.com/pi/piaui/noticia/2017/01/conferi-tres-vezes-diz-aluna-do-pi-que-fechou-prova-de-matematica-do-enem.html;educacao
http://g1.globo.com/pb/paraiba/noticia/2017/01/paraibana-nota-mil-na-redacao-do-enem-fazia-duas-redacoes-por-semana.html;educacao
http://g1.globo.com/al/alagoas/noticia/2017/01/estudante-nota-mil-na-redacao-do-enem-diz-que-fez-82-textos-em-2016.html;educacao
http://g1.globo.com/distrito-federal/noticia/nota-mil-do-enem-2016-no-df-se-diz-surpreso-fiz-prova-como-segunda-opcao.ghtml;educacao
http://especiais.g1.globo.com/educacao/bot-g1-enem/;educacao
http://especiais.g1.globo.com/educacao/app-g1-enem/;educacao
http://g1.globo.com/rio-de-janeiro/noticia/estudantes-e-docentes-vestem-azul-para-ato-em-defesa-da-uerj.ghtml;educacao
http://g1.globo.com/ceara/noticia/2017/01/aluno-do-ce-nota-mil-na-redacao-do-enem-e-tricampeao-em-matematica.html;educacao
http://g1.globo.com/pi/piaui/noticia/2017/01/tinha-dificuldade-em-leitura-e…il-no-enem-2016.html?utm_source=facebook&utm_medium=social&utm_campaign=g1;educacao
http://g1.globo.com/educacao/enem/2016/noticia/so-77-dos-candidatos-do-enem-tiveram-nota-minima-para-pegar-diploma.ghtml;educacao
http://g1.globo.com/espirito-santo/educacao/noticia/2017/01/com-nota-do-enem-2016-confira-pontos-de-corte-na-ufes-pelo-sisu.html;educacao
http://g1.globo.com/bahia/noticia/2017/01/uneb-prorroga-prazo-de-inscricoes-para-vestibular-20172-na-bahia.html;educacao
http://g1.globo.com/educacao/noticia/mec-abre-consulta-publica-sobre-mudancas-no-enem.ghtml;educacao
http://g1.globo.com/sao-paulo/noticia/usp-vai-fechar-creche-e-transferir-criancas-de-unidade-na-cidade-universitaria.ghtml;educacao
http://g1.globo.com/educacao/noticia/sisu-prouni-fies-veja-data-de-inscricoes-do-1-semestre-de-2017.ghtml;educacao
http://g1.globo.com/educacao/noticia/cai-numero-de-alunos-com-nota-mil-na-redacao-do-enem-e-sobe-total-de-zero.ghtml;educacao
http://g1.globo.com/educacao/noticia/enem-2016-notas-ja-podem-ser-consultadas.ghtml;educacao
http://g1.globo.com/educacao/noticia/candidatos-brincam-com-divulgacao-da-nota-do-enem-2016-nas-redes-sociais.ghtml;educacao
http://g1.globo.com/educacao/noticia/8-em-cada-10-municipios-tem-baixa-aprendizagem-em-matematica-diz-ong.ghtml;educacao
http://g1.globo.com/sp/campinas-regiao/noticia/2017/01/para-cursinhos-2-fase-da-unicamp-une-conteudo-tradicional-e-atualidade.html;educacao
http://g1.globo.com/ceara/noticia/2017/01/uece-atende-ordem-judicial-e-garante-matriculas-apos-erro-em-edital.html;educacao
http://g1.globo.com/bahia/noticia/2017/01/uefs-divulga-resultado-de-vestibular-na-ba.html;educacao
http://g1.globo.com/educacao/noticia/fies-abre-nesta-segunda-prazo-para-aditamento-de-contratos-vigentes.ghtml;educacao
http://g1.globo.com/educacao/noticia/consulta-publica-sobre-mudancas-do-enem-sera-lancada-nesta-quarta-diz-inep.ghtml;educacao
http://g1.globo.com/ro/vilhena-e-cone-sul/noticia/2017/01/detenta-se-emociona-ao-ganhar-bolsa-de-psicologia-em-faculdade-de-ro.html;educacao
http://g1.globo.com/sp/campinas-regiao/noticia/2017/01/sem-concluir-curso-apos-7-anos-jubilado-tenta-reingresso-na-unicamp.html;educacao
http://g1.globo.com/rio-de-janeiro/noticia/universidade-estadual-da-zona-oeste-pode-ficar-sem-aulas-por-falta-de-orcamento.ghtml;educacao
http://g1.globo.com/educacao/noticia/maioria-dos-municipios-nao-paga-o-piso-salarial-aos-professores-diz-mec.ghtml;educacao
http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/ufscar-cria-material-para-mulheres-e-homossexuais-vitimas-de-violencia.html;educacao
http://g1.globo.com/rs/rio-grande-do-sul/noticia/2017/01/faculdade-do-rs-suspende-matricula-de-alunos-que-fizeram-criticas-na-web.html;educacao
http://g1.globo.com/educacao/noticia/ninguem-sabe-ainda-como-formar-professores-inovadores-diz-educadora-que-trabalhou-na-apple-e-com-obama.ghtml;educacao
http://g1.globo.com/educacao/blog/andrea-ramal/;educacao
http://g1.globo.com/educacao/noticia/fuvest-2017-veja-a-prova-do-terceiro-dia-da-segunda-fase.ghtml;educacao
http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/alunos-saem-confiantes-apos-ultima-prova-na-segunda-fase-da-fuvest.html;educacao
http://g1.globo.com/educacao/noticia/segunda-fase-da-fuvest-2017-manteve-padrao-de-dificuldade-dizem-professores.ghtml;educacao
http://g1.globo.com/sc/santa-catarina/noticia/2017/01/primeiro-colocado-no-vestibular-da-ufsc-trocou-engenharia-por-medicina.html;educacao
http://g1.globo.com/distrito-federal/noticia/transferencias-de-escolas-particulares-para-publicas-dobra-no-df.ghtml;educacao
http://g1.globo.com/rio-de-janeiro/noticia/uerj-pode-fechar-as-portas-por-conta-de-crise-financeira.ghtml;educacao
http://g1.globo.com/educacao/noticia/50-alunos-da-rede-publica-sao-selecionados-para-intercambio-nos-eua.ghtml;educacao
http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/candidatos-de-sao-carlos-avaliam-segundo-dia-de-provas-da-fuvest.html;educacao
http://g1.globo.com/sp/piracicaba-regiao/noticia/2017/01/estudante-tenta-economia-na-fuvest-pela-terceira-vez-prova-mais-dificil-piracicaba.html;educacao
http://g1.globo.com/sao-paulo/noticia/secretario-de-alckmin-diz-que-nao-havera-unificacao-de-ensino-em-sp.ghtml;educacao
http://g1.globo.com/educacao/noticia/prova-de-portugues-da-fuvest-2017-foi-menos-dificil-que-a-da-1-fase-dizem-professores.ghtml;educacao
http://g1.globo.com/educacao/noticia/fies-vai-abrir-prazo-para-aditamento-de-contratos-no-dia-16-diz-fnde.ghtml;educacao
http://g1.globo.com/educacao/noticia/aprovados-em-residencia-medica-tem-ate-15-de-marco-para-desistir-da-vaga.ghtml;educacao
http://g1.globo.com/educacao/noticia/veja-o-gabarito-e-o-caderno-de-provas-do-vestibular-2017-da-fatec.ghtml;educacao
http://g1.globo.com/sp/piracicaba-regiao/noticia/2017/01/em-1-dia-de-prova-estudantes-dizem-que-fuvest-e-caixinha-de-surpresas.html;educacao
http://g1.globo.com/sp/bauru-marilia/noticia/2017/01/mais-de-600-estudantes-fazem-prova-da-2-fase-da-fuvest-em-bauru.html;educacao
http://g1.globo.com/educacao/noticia/redacao-da-fuvest-2017-aborda-o-iluminismo-e-a-filosofia-de-kant.ghtml;educacao
http://g1.globo.com/sp/sao-carlos-regiao/noticia/2017/01/fuvest-estudante-chega-40-segundos-antes-de-portao-fechar-veja-o-video.html;educacao
http://g1.globo.com/educacao/fotos/2017/01/fuvest-2017-veja-fotos-do-primeiro-dia-da-segunda-fase.html;educacao
http://g1.globo.com/sao-paulo/sorocaba-jundiai/noticia/2017/01/segunda-fase-da-fuvest-reune-mais-de-500-candidatos-em-sorocaba.html;educacao
http://g1.globo.com/sp/ribeirao-preto-franca/noticia/2017/01/estudante-viaja-20-horas-entre-ro-e-sp-para-prestar-2-fase-da-fuvest.html;educacao
http://g1.globo.com/educacao/noticia/fuvest-inicia-provas-da-segunda-fase-com-detector-de-metal-para-evitar-cola.ghtml;educacao
http://g1.globo.com/sp/ribeirao-preto-franca/noticia/2017/01/candidatos-chegam-2-horas-antes-do-inicio-da-2-fase-da-fuvest-em-ribeirao-preto.html;educacao
http://g1.globo.com/sp/ribeirao-preto-franca/noticia/2017/01/apos-anorexia-jovem-faz-2-fase-da-fuvest-e-sonha-com-nutricao-na-usp.html;educacao
http://g1.globo.com/sao-paulo/noticia/av-paulista-sera-aberta-a-pedestres-mais-tarde-neste-domingo-por-causa-da-fuvest.ghtml;educacao
http://g1.globo.com/distrito-federal/noticia/universidade-de-brasilia-divulga-resultado-da-3-etapa-do-pas.ghtml;educacao
http://g1.globo.com/minas-gerais/triangulo-mineiro/noticia/2017/01/reitor-da-ufu-fala-sobre-hc-campus-gloria-e-seguranca-durante-posse.html;educacao
http://g1.globo.com/educacao/noticia/reitoria-colocou-grades-em-area-da-usp-para-evitar-ambulantes-diz-diretoria-da-eca.ghtml;educacao
http://g1.globo.com/educacao/noticia/livros-da-fuvest-veja-serie-de-videoaulas-sobre-as-obras-literarias.ghtml;educacao
http://g1.globo.com/educacao/noticia/me-sinto-desvalorizado-pelo-brasil-diz-professor-premiado.ghtml;educacao
http://g1.globo.com/educacao/noticia/mec-muda-regras-do-sisu-para-flexibilizar-exigencias-das-universidades.ghtml;educacao
http://g1.globo.com/educacao/noticia/alunos-da-usp-dao-dicas-para-candidatos-que-farao-a-segunda-fase-da-fuvest.ghtml;educacao
http://g1.globo.com/politica/noticia/do-que-ja-foi-tentado-o-que-e-prioridade-para-resolver-a-crise-dos-presidios-especialistas-comentam.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/carmen-pode-homologar…temer-aguardara-escolha-de-relator-da-lava-jato-jornais-de-domingo-22.html;politica
http://g1.globo.com/politica/noticia/acidente-com-teori-zavascki-veja-questoes-levantadas-em-redes-sociais-e-o-que-se-sabe-ate-agora.ghtml;politica
http://g1.globo.com/politica/noticia/juizes-federais-defendem-nomeacao-de-moro-para-vaga-de-teori-no-stf.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/ministro-diz-que-moro-e-um-bom-nome-para-o-stf-no-futuro.html;politica
http://g1.globo.com/politica/noticia/so-depois-que-houver-a-indicacao-do-relator-diz-temer-sobre-nomear-substituto-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/pf-busca-imagens-de-cameras-proximas-ao-local-do-acidente-que-matou-teori.ghtml;politica
http://g1.globo.com/politica/blog/cristiana-lobo/post/ordem-dos-fatores.html;politica
http://g1.globo.com/mundo/noticia/peru-faz-primeira-prisao-de-ex-funcionario-de-governo-acusado-de-receber-propina-da-odebrecht.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/cancel.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/temer-nao-vai-indicar-nome-para-stf-antes-da-escolha-do-relator-da-lava-jato.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/morte-de-teori-e-crise-penitenciaria-invadindo-ruas-de-natal-no-balanco-do-j10.html;politica
http://g1.globo.com/politica/noticia/relembre-frases-de-teori-ao-longo-da-trajetoria-no-supremo.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/trump-assume-com-tom-…a-destino-da-lava-jato-sera-decidido-por-sorteio-jornais-de-sabado-21.html;politica
http://g1.globo.com/bahia/noticia/2017/01/ex-ministro-jaques-wagner-e-nomeado-secretario-de-estado-na-ba.html;politica
http://g1.globo.com/politica/noticia/criminalistas-nao-veem-prejuizo-mas-atraso-na-lava-jato-com-a-morte-de-teori.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/delacao-da-odebrecht-tem-1048-paginas-e-descreve-256-ilegalidades.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/carmen-lucia-analisa-criterio-para-escolha-do-novo-relator-da-lava-jato.html;politica
http://g1.globo.com/politica/noticia/temer-vai-na-manha-deste-sabado-ao-rs-para-acompanhar-velorio-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/metade-dos-ministros-do-stf-devera-ir-ao-ministrenterro-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/teori-deixa-para-novo-ministro-acoes-sobre-porte-de-maconha-e-prisao-de-senador.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/temer-quer-que-stf-defina-relator-para-nao-parecer-acordao.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/temer-e-atualizado-por-ministros-e-comandantes-sobre-acidente-de-teori.html;politica
http://g1.globo.com/economia/noticia/presidente-da-copel-assumira-direcao-geral-da-hidreletrica-de-itaipu.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/agu-recorre-de-decisao-de-juiz-que-barrou-reeleicao-de-maia.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/5-camara-do-mpf-homologa-acordo-de-leniencia-da-odebrecht.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/acordo-entre-governo-federal-e-rj-fica-adiado-para-proxima-semana.html;politica
http://g1.globo.com/pr/parana/noticia/2017/01/odebrecht-deve-entregar-doacoes-eleitorais-feitas-nos-ultimos-16-anos.html;politica
http://g1.globo.com/politica/noticia/senador-quer-comissao-para-acompanhar-investigacoes-de-acidente-com-teori.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/juiz-de-brasilia-impede-maia-de-disputar-reeleicao.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/marco-aurelio-defende-urgencia-para-escolha-de-novo-relator-da-lava-jato-na-2-turma.html;politica
http://g1.globo.com/sao-paulo/noticia/pt-decide-apoiar-candidato-da-base-de-temer-para-presidencia-da-camara.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/auditoria-aponta-irregularidade-em-fundo-que-investiu-no-hotel-de-trump-no-rio.html;politica
http://g1.globo.com/politica/operacao-lava-jato/noticia/janot-prorroga-por-mais-seis-meses-grupo-de-trabalho-da-lava-jato-que-atua-no-stf.ghtml;politica
http://g1.globo.com/politica/noticia/carmen-lucia-embarca-para-porto-alegre-para-participar-de-funeral-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/aviao-que-caiu-em-paraty-tinha-gravador-de-voz-diz-fab.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/para-odebrecht-morte-de-teori-gera-incerteza-no-futuro-da-empresa.html;politica
http://g1.globo.com/politica/noticia/ex-presidente-do-stf-ellen-gracie-diz-que-perdeu-irmao-ao-lembrar-de-teori.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/marcela-temer-participa-de-evento-do-crianca-feliz-nesta-segunda.html;politica
http://g1.globo.com/politica/blog/cristiana-lobo/post/lula-ja-aceita-ser-presidente-do-pt.html;politica
http://g1.globo.com/al/alagoas/noticia/2017/01/rui-palmeira-veta-projeto-de-lei-que-garante-acessibilidade-em-cemiterios.html;politica
http://g1.globo.com/pi/piaui/noticia/2017/01/tj-pi-decreta-luto-oficial-de-tres-dias-por-morte-de-teori-zavascki.html;politica
http://g1.globo.com/politica/noticia/investigacao-tera-inicio-com-coleta-de-dados-no-local-onde-aviao-caiu-explica-fab.ghtml;politica
http://g1.globo.com/distrito-federal/noticia/governo-do-df-decreta-3-dias-de-luto-oficial-por-morte-de-teori-zavascki.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/em-busca-de-recomeco-odebrecht-torna-se-membro-de-pacto-da-onu.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/pf-busca-informacoes-em-aeroporto-onde-aviao-decolou-com-teori.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/acidente-mata-teori-e-deixa-lava-jato-no-supremo-em-grande-incerteza-jornais-de-sexta-20.html;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/stf-quer-escolha-rapida-de-relator-da-lava-jato-para-evitar-saia-justa.html;politica
http://g1.globo.com/politica/blog/cristiana-lobo/post/o-que-sera-da-lava-jato-sem-teori.html;politica
http://g1.globo.com/politica/noticia/relembre-as-principais-decisoes-de-teori-zavascki-na-operacao-lava-jato.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/teori-era-visto-pelos-ministros-do-stf-como-relator-ideal-para-lava-jato.html;politica
http://g1.globo.com/politica/blog/cristiana-lobo/post/planalto-sinaliza-temer-sera-rapido-na-escolha-do-substituto-de-teori-no-stf.html;politica
http://g1.globo.com/politica/noticia/ministerio-diz-que-limitara-papel-de-grupo-criado-para-assessorar-em-demarcacoes.ghtml;politica
http://g1.globo.com/politica/noticia/saiba-como-reagiram-ministros-e-ex-ministros-do-stf-a-morte-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/aviao-que-caiu-e-considerado-confiavel-e-pode-ser-usado-em-pistas-curtas.ghtml;politica
http://g1.globo.com/politica/noticia/fab-diz-que-cinco-pessoas-estavam-no-apos-aviao-que-caiu-em-paraty.ghtml;politica
http://g1.globo.com/politica/noticia/aeroporto-de-paraty-nao-tem-informacoe…as-e-so-permite-voos-em-condicoes-visuais-chovia-na-hora-do-acidente.ghtml;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/aviao-em-que-estava-teori-nao-teve-registro-de-avarias-ate-o-dia-da-queda.html;politica
http://g1.globo.com/politica/noticia/consternacao-tomou-conta-do-stf-diz-carmen-lucia-sobre-morte-de-teori.ghtml;politica
http://g1.globo.com/politica/noticia/teori-despachava-no-recesso-e-estava-prestes-a-homologar-delacao-da-odebrecht.ghtml;politica
http://g1.globo.com/rio-de-janeiro/noticia/mpf-abre-inquerito-para-investigar-acidente-que-matou-teori-zavascki.ghtml;politica
http://g1.globo.com/politica/blog/blog-do-camarotti/post/cresce-entendimento-de-que-relator-da-lava-jato-sera-escolhido-de-forma-extraordinaria.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/pf-de-angra-instaura-inquerito-para-investigar-acidente-que-matou-teori.html;politica
http://g1.globo.com/politica/noticia/teori-zavascki-era-o-relator-da-lava-jato-no-stf-veja-perfil.ghtml;politica
http://g1.globo.com/politica/noticia/temer-decreta-luto-de-tres-dias-e-diz-que-teori-era-homem-de-bem.ghtml;politica
http://g1.globo.com/pr/parana/noticia/2017/01/procuradores-da-forca-tarefa-da-lava-jato-lamentam-morte-de-zavascki.html;politica
http://g1.globo.com/mundo/noticia/morte-de-teori-zavascki-repercute-na-imprensa-internacional.ghtml;politica
http://g1.globo.com/politica/noticia/janot-diz-que-contribuicao-de-teori-para-o-pais-e-inegavel-e-inquestionavel.ghtml;politica
http://g1.globo.com/sc/santa-catarina/noticia/2017/01/autoridades-em-sc-lamentam-morte-do-ministro-do-stf-teori-zavascki.html;politica
http://g1.globo.com/politica/blog/matheus-leitao/post/forca-tarefa-da-lava-jato-consternada-com-morte-do-teori.html;politica
http://g1.globo.com/politica/operacao-lava-jato/noticia/temer-indicara-ministro-do-stf-que-deve-assumir-processos-da-lava-jato.ghtml;politica
http://g1.globo.com/politica/noticia/veja-a-repercussao-sobre-a-morte-do-ministro-do-stf-teori-zavascki.ghtml;politica
http://g1.globo.com/pr/parana/noticia/2017/01/maratona-de-criacao-de-jogos-reune-530-profissionais-na-puc-de-curitiba.html;tecnologia
http://g1.globo.com/mundo/noticia/perfil-de-trump-como-presidente-dos-eua-no-twitter-usou-foto-de-posse-de-obama.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/uniao-europeia-apoia-acordo-entre-amazon-e-apple-para-audiolivros.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/uber-vai-pagar-us-20-milhoes-para-encerrar-acao-de-governo-dos-eua.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/samsung-culpa-tamanho-da-bateria-por-explosoes-no-galaxy-note-7-diz-jornal.ghtml;tecnologia
http://g1.globo.com/carros/noticia/2017/01/investigacao-conclui-que-carro-da-tesla-nao-falhou-em-acidente-fatal.html;tecnologia
http://g1.globo.com/tecnologia/noticia/brasil-perdeu-13-milhoes-de-linhas-de-telefonia-celular-em-2016-diz-anatel.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/facebook-planeja-data-center-na-dinamarca-o-3-fora-dos-eua.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/super-mario-run-sera-liberado-para-celulares-android-em-marco.ghtml;tecnologia
http://g1.globo.com/bemestar/noticia/desafio-do-manequim-com-pessoas-com-parkinson-quer-conscientizar-sobre-doenca.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/justica-da-coreia-do-sul-rejeita-pedido-de-prisao-para-chefe-da-samsungg.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/principais-fabricantes-deixam-de-lancar-modelos-de-tv-3d-em-2017.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/por-que-os-sul-africanos-estao-se-fingindo-de-mortos-nas-redes-sociais.ghtml;tecnologia
http://g1.globo.com/politica/noticia/cibercriminoso-esta-entre-os-46-foragidos-estrangeiros-capturados-pela-pf-em-2016.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/uber-planeja-investir-r-200-milhoes-em-centro-de-suporte-em-sp.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/tecnologia-de-realidade-virtual-do-facebook-nao-foi-roubada-diz-zuckerberg-em-tribunal.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/aplicativo-do-google-salvara-e-recuperara-pesquisas-em-caso-de-conexao-interrompida.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/obama-foi-alvo-de-inumeros-memes-em-8-anos-de-governo-confira-alguns-deles.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/instagram-lanca-modo-de-transmissao-de-video-ao-vivo-no-brasil.ghtml;tecnologia
http://g1.globo.com/economia/noticia/correios-diz-que-seu-servico-de-celular-comecara-por-sp-bh-e-df.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/facebook-tenta-evitar-regulamentacao-pesada-na-alemanha.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/baidu-nomeia-especialista-em-inteligencia-artificial-como-presidente.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/trump-confunde-filha-com-xara-no-twitter-e-usuaria-responde-com-conselho.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/baidu-abre-laboratorio-de-realidade-aumentada-para-ampliar-lucro.ghtml;tecnologia
http://g1.globo.com/carros/noticia/2017/01/carro-com-emocao-g1-testa-sistema-que-busca-conexao-com-motorista.html;tecnologia
http://g1.globo.com/tecnologia/noticia/por-que-milionarios-doam-tanto-dinheiro-para-salvar-humanos-da-inteligencia-artificial.ghtml;tecnologia
http://g1.globo.com/pr/parana/noticia/2017/01/profissionais-se-reunem-para-criar-jogos-de-videogame-em-48-horas.html;tecnologia
http://g1.globo.com/carros/noticia/presidente-da-airbus-ve-prototipo-de-carro-voador-pronto-ate-o-fim-do-ano.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/produtora-de-angry-birds-vai-abrir-estudio-em-londres.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/app-store-pode-sofrer-acao-por-monopolio-sobre-apps-para-iphone.ghtml;tecnologia
http://g1.globo.com/ultimas-noticias/noticia/promotoria-sul-coreana-pede-a-prisao-do-vice-presidente-da-samsung.ghtml;tecnologia
http://g1.globo.com/tecnologia/noticia/facebook-na-alemanha-diz-que-reduzira-noticias-falsas-em-semanas.ghtml;tecnologia
http://g1.globo.com/mundo/noticia/russia-diz-enfrentar-aumento-de-ataques-ciberneticos.ghtml;tecnologia
http://g1.globo.com/economia/negocios/noticia/herdeiro-da-samsung-e-liberado-apos-22-horas-de-interrogatorio.ghtml;tecnologia
http://g1.globo.com/tecnologia/games/noticia/the-legend-of-zelda-breath-of-the-wild-e-outros-3-jogos-serao-lancados-ao-mesmo-tempo-que-switch.ghtml;tecnologia
